source_path,screen_name,artifact_class,content_group_id,exact_duplicate,primary_path,candidate_routes,route_mapping_basis,prototype_quality,proposed_wave,production_decision,has_title,has_lang,has_main,has_h1,inline_style_count,template_token_count
FamilyMatchDetail.dc.html,FamilyMatchDetail,ROUTE_SCREEN_OR_STATE,HTML-073,false,FamilyMatchDetail.dc.html,/app/connections | /app/matching,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,28,11
FamilyMatching.dc.html,FamilyMatching,ROUTE_SCREEN_OR_STATE,HTML-080,false,FamilyMatching.dc.html,/app/family | /app/connections | /app/matching,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,51,24
FamilyMembers.dc.html,FamilyMembers,ROUTE_SCREEN_OR_STATE,HTML-100,false,FamilyMembers.dc.html,/app/family/members,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,34,15
Feed.dc.html,Feed,ROUTE_SCREEN_OR_STATE,HTML-137,false,Feed.dc.html,/app/community,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,21,18
FeedDiagnostics.dc.html,FeedDiagnostics,ROUTE_SCREEN_OR_STATE,HTML-038,false,FeedDiagnostics.dc.html,/app/partner/feed,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,17,13
Footer.dc.html,Footer,SHARED_COMPONENT,HTML-070,false,Footer.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,REFERENCE_COMPONENT_CANDIDATE,false,false,false,false,40,12
ForgotPassword.dc.html,ForgotPassword,ROUTE_SCREEN_OR_STATE,HTML-090,false,ForgotPassword.dc.html,/forgot-password,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,14,0
GroupCreatedSuccess.dc.html,GroupCreatedSuccess,ROUTE_SCREEN_OR_STATE,HTML-195,false,GroupCreatedSuccess.dc.html,/app/groups,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,15,2
GroupFeed.dc.html,GroupFeed,ROUTE_SCREEN_OR_STATE,HTML-232,false,GroupFeed.dc.html,/app/groups/[groupId],EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,33,6
GroupMembers.dc.html,GroupMembers,ROUTE_SCREEN_OR_STATE,HTML-010,false,GroupMembers.dc.html,/app/groups/[groupId],FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,31,18
GroupSettings.dc.html,GroupSettings,ROUTE_SCREEN_OR_STATE,HTML-211,false,GroupSettings.dc.html,/app/groups/[groupId],FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,19,10
Header.dc.html,Header,SHARED_COMPONENT,HTML-225,false,Header.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,REFERENCE_COMPONENT_CANDIDATE,false,false,false,false,25,9
HelpCenter.dc.html,HelpCenter,ROUTE_SCREEN_OR_STATE,HTML-173,false,HelpCenter.dc.html,/app/support,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,40,11
Home Hero Options.dc.html,Home Hero Options,CONCEPT_OR_UNMAPPED,HTML-179,false,Home Hero Options.dc.html,,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,UNMAPPED,ARCHIVE_OR_ROUTE_MAP_GAP,false,false,false,false,84,0
Home.dc.html,Home,ROUTE_SCREEN_OR_STATE,HTML-194,false,Home.dc.html,/,EXPLICIT_PROJECT_COVERAGE,PREMIUM_STANDARD_CLAIMED_BY_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_SUPERSEDED_BY_APPROVED_FIGMA,false,false,false,true,410,0
Huddle Events.html,Huddle Events,ROUTE_SCREEN_OR_STATE,HTML-177,false,Huddle Events.html,/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,true,false,false,true,70,52
Icon.dc.html,Icon,SHARED_COMPONENT,HTML-231,false,Icon.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,REFERENCE_COMPONENT_CANDIDATE,false,false,false,false,49,146
ListingPublished.dc.html,ListingPublished,ROUTE_SCREEN_OR_STATE,HTML-077,false,ListingPublished.dc.html,/app/marketplace/listings | /app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,16,2
ListingReview.dc.html,ListingReview,ROUTE_SCREEN_OR_STATE,HTML-092,false,ListingReview.dc.html,/marketplace/listings/[listingId] | /app/marketplace/listings | /app/seller/listings,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,19,6
Login.dc.html,Login,ROUTE_SCREEN_OR_STATE,HTML-115,false,Login.dc.html,/login,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,25,0
MarkAsSold.dc.html,MarkAsSold,ROUTE_SCREEN_OR_STATE,HTML-021,false,MarkAsSold.dc.html,/app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,19,0
Marketplace.dc.html,Marketplace,ROUTE_SCREEN_OR_STATE,HTML-124,false,Marketplace.dc.html,/marketplace,EXPLICIT_PROJECT_COVERAGE,PREMIUM_STANDARD_CLAIMED_BY_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,82,30
Messages.dc.html,Messages,ROUTE_SCREEN_OR_STATE,HTML-030,false,Messages.dc.html,/app/messages | /app/messages/[conversationId],EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,33,17
ModerateReport.dc.html,ModerateReport,ROUTE_SCREEN_OR_STATE,HTML-130,false,ModerateReport.dc.html,/admin/moderation,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,0
Municipality.dc.html,Municipality,ROUTE_SCREEN_OR_STATE,HTML-150,false,Municipality.dc.html,/app/municipality,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,78,34
MunicipalityDetail.dc.html,MunicipalityDetail,ROUTE_SCREEN_OR_STATE,HTML-118,false,MunicipalityDetail.dc.html,/app/municipality/programs,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,31,9
MunicipalityGovernance.dc.html,MunicipalityGovernance,ROUTE_SCREEN_OR_STATE,HTML-117,false,MunicipalityGovernance.dc.html,/app/municipality/governance,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,46,13
MyActivitiesList.dc.html,MyActivitiesList,ROUTE_SCREEN_OR_STATE,HTML-076,false,MyActivitiesList.dc.html,/app/activities | /app/organizer/activities,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,14
MyBookings.dc.html,MyBookings,ROUTE_SCREEN_OR_STATE,HTML-214,false,MyBookings.dc.html,/app/bookings,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,18,17
MyEventsList.dc.html,MyEventsList,ROUTE_SCREEN_OR_STATE,HTML-036,false,MyEventsList.dc.html,/app/events | /app/organizer/events,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,16
MyGroupsList.dc.html,MyGroupsList,ROUTE_SCREEN_OR_STATE,HTML-160,false,MyGroupsList.dc.html,/app/groups,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,16
MyListings.dc.html,MyListings,ROUTE_SCREEN_OR_STATE,HTML-165,false,MyListings.dc.html,/app/marketplace/listings | /app/seller | /app/seller/listings | /app/marketplace,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,19
MyTicketQR.dc.html,MyTicketQR,ROUTE_SCREEN_OR_STATE,HTML-125,false,MyTicketQR.dc.html,/app/events | /app/organizer/check-in,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,3
Notifications.dc.html,Notifications,ROUTE_SCREEN_OR_STATE,HTML-228,false,Notifications.dc.html,/app/notifications,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,12
Onboarding.dc.html,Onboarding,ROUTE_SCREEN_OR_STATE,HTML-028,false,Onboarding.dc.html,/onboarding | /onboarding/family | /onboarding/children | /onboarding/interests | /onboarding/location | /onboarding/consent,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,48,40
OrderConfirmation.dc.html,OrderConfirmation,ROUTE_SCREEN_OR_STATE,HTML-229,false,OrderConfirmation.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,29,7
OrderTracking.dc.html,OrderTracking,ROUTE_SCREEN_OR_STATE,HTML-033,false,OrderTracking.dc.html,/app/orders,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,30,9
OrganizerCheckInList.dc.html,OrganizerCheckInList,ROUTE_SCREEN_OR_STATE,HTML-218,false,OrganizerCheckInList.dc.html,/app/organizer/check-in,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,33,10
ParentDashboard.dc.html,ParentDashboard,ROUTE_SCREEN_OR_STATE,HTML-187,false,ParentDashboard.dc.html,/app,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,47,25
PartnerAgreement.dc.html,PartnerAgreement,ROUTE_SCREEN_OR_STATE,HTML-064,false,PartnerAgreement.dc.html,/app/partner/billing,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,26,3
PartnerApplication.dc.html,PartnerApplication,ROUTE_SCREEN_OR_STATE,HTML-175,false,PartnerApplication.dc.html,/app/partner,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,0
PartnerOverview.dc.html,PartnerOverview,ROUTE_SCREEN_OR_STATE,HTML-041,false,PartnerOverview.dc.html,/app/partner,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,18,5
PartnerSidebar.dc.html,PartnerSidebar,SHARED_COMPONENT,HTML-103,false,PartnerSidebar.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,REFERENCE_COMPONENT_CANDIDATE,false,false,false,false,3,8
PartnerStoresLanding.dc.html,PartnerStoresLanding,ROUTE_SCREEN_OR_STATE,HTML-066,false,PartnerStoresLanding.dc.html,/app/partner,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,71,28
PickupScheduling.dc.html,PickupScheduling,ROUTE_SCREEN_OR_STATE,HTML-081,false,PickupScheduling.dc.html,/app/orders | /app/seller/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,25,9
PostDetails.dc.html,PostDetails,ROUTE_SCREEN_OR_STATE,HTML-102,false,PostDetails.dc.html,/app/community,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,12
PostSettings.dc.html,PostSettings,ROUTE_SCREEN_OR_STATE,HTML-109,false,PostSettings.dc.html,/app/community,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,12,12
ProductApproval.dc.html,ProductApproval,ROUTE_SCREEN_OR_STATE,HTML-065,false,ProductApproval.dc.html,/admin/approvals,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,12
ProductDetail.dc.html,ProductDetail,ROUTE_SCREEN_OR_STATE,HTML-156,false,ProductDetail.dc.html,/marketplace/products/[productId],EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,33,11
ProductFeedSetup.dc.html,ProductFeedSetup,ROUTE_SCREEN_OR_STATE,HTML-157,false,ProductFeedSetup.dc.html,/app/partner/feed,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,18
ProjectCoverage.dc.html,ProjectCoverage,AUDIT_META,HTML-079,false,ProjectCoverage.dc.html,,FILENAME_AND_CONTENT_INFERENCE,N_A,UNMAPPED,ARCHIVE_AUDIT_SOURCE,false,false,false,true,51,21
PromoteListing.dc.html,PromoteListing,ROUTE_SCREEN_OR_STATE,HTML-071,false,PromoteListing.dc.html,/app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,9
QRCheckInScanner.dc.html,QRCheckInScanner,ROUTE_SCREEN_OR_STATE,HTML-149,false,QRCheckInScanner.dc.html,/app/organizer/check-in,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,0
RenewListing.dc.html,RenewListing,ROUTE_SCREEN_OR_STATE,HTML-210,false,RenewListing.dc.html,/app/seller/listings,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,0
ReturnRefundRequest.dc.html,ReturnRefundRequest,ROUTE_SCREEN_OR_STATE,HTML-048,false,ReturnRefundRequest.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,0
Returns.dc.html,Returns,ROUTE_SCREEN_OR_STATE,HTML-204,false,Returns.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,16,7
SafetyPrivacy.dc.html,SafetyPrivacy,ROUTE_SCREEN_OR_STATE,HTML-002,false,SafetyPrivacy.dc.html,/safety | /privacy | /app/safety | /app/privacy,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,62,33
SavedItems.dc.html,SavedItems,ROUTE_SCREEN_OR_STATE,HTML-133,false,SavedItems.dc.html,/app/saved,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,19,13
SavedPosts.dc.html,SavedPosts,ROUTE_SCREEN_OR_STATE,HTML-086,false,SavedPosts.dc.html,/app/saved | /app/community,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,13,4
SearchResults.dc.html,SearchResults,ROUTE_SCREEN_OR_STATE,HTML-119,false,SearchResults.dc.html,/app/search,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,16
SeasonalGuideDetail.dc.html,SeasonalGuideDetail,ROUTE_SCREEN_OR_STATE,HTML-172,false,SeasonalGuideDetail.dc.html,/seasonal-guides/[slug],FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,19,7
SellerPickupConfirmation.dc.html,SellerPickupConfirmation,ROUTE_SCREEN_OR_STATE,HTML-136,false,SellerPickupConfirmation.dc.html,/app/seller/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,28,0
SellerRatings.dc.html,SellerRatings,ROUTE_SCREEN_OR_STATE,HTML-003,false,SellerRatings.dc.html,/app/seller,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,27,8
SellerReservationDetail.dc.html,SellerReservationDetail,ROUTE_SCREEN_OR_STATE,HTML-088,false,SellerReservationDetail.dc.html,/app/seller/orders,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,26,3
ServiceCategories.dc.html,ServiceCategories,ROUTE_SCREEN_OR_STATE,HTML-129,false,ServiceCategories.dc.html,/services,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,10,4
ServiceDetails.dc.html,ServiceDetails,ROUTE_SCREEN_OR_STATE,HTML-053,false,ServiceDetails.dc.html,/services/[serviceId],EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,39,12
ServiceListings.dc.html,ServiceListings,ROUTE_SCREEN_OR_STATE,HTML-098,false,ServiceListings.dc.html,/app/services | /services,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,16,16
Services.dc.html,Services,ROUTE_SCREEN_OR_STATE,HTML-107,false,Services.dc.html,/services,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,48,23
ServicesHome.dc.html,ServicesHome,ROUTE_SCREEN_OR_STATE,HTML-011,false,ServicesHome.dc.html,/services,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,74,34
Settings.dc.html,Settings,ROUTE_SCREEN_OR_STATE,HTML-154,false,Settings.dc.html,/app/settings,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,31,12
ShippingDelivery.dc.html,ShippingDelivery,ROUTE_SCREEN_OR_STATE,HTML-206,false,ShippingDelivery.dc.html,/app/orders,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,12,7
SignUp.dc.html,SignUp,ROUTE_SCREEN_OR_STATE,HTML-169,false,SignUp.dc.html,/signup,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,0
SiteAudit.dc.html,SiteAudit,AUDIT_META,HTML-095,false,SiteAudit.dc.html,,FILENAME_AND_CONTENT_INFERENCE,N_A,UNMAPPED,ARCHIVE_AUDIT_SOURCE,false,false,false,true,45,19
SiteFooter.dc.html,SiteFooter,SHARED_COMPONENT,HTML-016,false,SiteFooter.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,REFERENCE_COMPONENT_CANDIDATE,false,false,false,false,49,10
SiteHeader.dc.html,SiteHeader,SHARED_COMPONENT,HTML-225,true,Header.dc.html,,COMPONENT_CLASSIFICATION,N_A,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,false,25,9
StoreProfileSetup.dc.html,StoreProfileSetup,ROUTE_SCREEN_OR_STATE,HTML-189,false,StoreProfileSetup.dc.html,/app/partner/store,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,10
StoreVerification.dc.html,StoreVerification,ROUTE_SCREEN_OR_STATE,HTML-039,false,StoreVerification.dc.html,/app/partner/store,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,22,10
TermsConditions.dc.html,TermsConditions,ROUTE_SCREEN_OR_STATE,HTML-093,false,TermsConditions.dc.html,/terms,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,12,3
TicketConfirmation.dc.html,TicketConfirmation,ROUTE_SCREEN_OR_STATE,HTML-184,false,TicketConfirmation.dc.html,/app/events,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_2_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,23,0
UploadFeed.dc.html,UploadFeed,ROUTE_SCREEN_OR_STATE,HTML-174,false,UploadFeed.dc.html,/app/partner/feed,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,19,12
UserProfile.dc.html,UserProfile,ROUTE_SCREEN_OR_STATE,HTML-067,false,UserProfile.dc.html,/app/account,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,20,10
VerifyIdentity.dc.html,VerifyIdentity,ROUTE_SCREEN_OR_STATE,HTML-061,false,VerifyIdentity.dc.html,/verify,EXPLICIT_PROJECT_COVERAGE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,OSLO_WAVE_1_CANDIDATE,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,true,20,3
Wallet.dc.html,Wallet,ROUTE_SCREEN_OR_STATE,HTML-105,false,Wallet.dc.html,/app/wallet,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,LATER,REFERENCE_REQUIRES_FIGMA_APPROVAL,false,false,false,false,25,11
design_handoff_huddle_web/AboutUs.dc.html,AboutUs,CONCEPT_OR_UNMAPPED,HTML-043,true,AboutUs.dc.html,,FILENAME_AND_CONTENT_INFERENCE,LEGACY_OR_UNVERIFIED_PER_SITE_AUDIT,UNMAPPED,DUPLICATE_RETAIN_FOR_TRACEABILITY,false,false,false,true,54,14
